,iso3,year,army
0,ABW,1990,
1,ABW,1991,
2,ABW,1992,
3,ABW,1993,
4,ABW,1994,
5,ABW,1995,
6,ABW,1996,
7,ABW,1997,
8,ABW,1998,
9,ABW,1999,
10,ABW,2000,
11,ABW,2001,
12,ABW,2002,
13,ABW,2003,
14,ABW,2004,
15,ABW,2005,
16,ABW,2006,
17,ABW,2007,
18,ABW,2008,
19,ABW,2009,
20,ABW,2010,
21,ABW,2011,
22,ABW,2012,
23,ABW,2013,
24,ABW,2014,
25,ABW,2015,
26,ABW,2016,
27,ABW,2017,
28,ABW,2018,
29,ABW,2019,
30,ABW,2020,
31,ABW,2021,
0,AFE,1990,922000.0
1,AFE,1991,814000.0
2,AFE,1992,800000.0
3,AFE,1993,850000.0
4,AFE,1994,794000.0
5,AFE,1995,1342300.0
6,AFE,1996,1296000.0
7,AFE,1997,1248390.0
8,AFE,1998,1284350.0
9,AFE,1999,1341150.0
10,AFE,2000,1387500.0
11,AFE,2001,1239200.0
12,AFE,2002,1196200.0
13,AFE,2003,1135900.0
14,AFE,2004,1118650.0
15,AFE,2005,1123450.0
16,AFE,2006,1116450.0
17,AFE,2007,1116450.0
18,AFE,2008,1124450.0
19,AFE,2009,1147823.0
20,AFE,2010,1287823.0
21,AFE,2011,1474402.0
22,AFE,2012,1475640.0
23,AFE,2013,1456740.0
24,AFE,2014,1467840.0
25,AFE,2015,1458640.0
26,AFE,2016,1336740.0
27,AFE,2017,1314000.0
28,AFE,2018,1343720.0
29,AFE,2019,1344000.0
30,AFE,2020,1200000.0
31,AFE,2021,1200000.0
0,AFG,1990,58000.0
1,AFG,1991,45000.0
2,AFG,1992,45000.0
3,AFG,1993,45000.0
4,AFG,1994,45000.0
5,AFG,1995,383000.0
6,AFG,1996,429000.0
7,AFG,1997,429000.0
8,AFG,1998,400000.0
9,AFG,1999,400000.0
10,AFG,2000,400000.0
11,AFG,2001,120000.0
12,AFG,2002,120000.0
13,AFG,2003,130000.0
14,AFG,2004,27000.0
15,AFG,2005,27000.0
16,AFG,2006,51000.0
17,AFG,2007,51000.0
18,AFG,2008,94000.0
19,AFG,2009,255745.0
20,AFG,2010,306800.0
21,AFG,2011,340350.0
22,AFG,2012,338150.0
23,AFG,2013,330650.0
24,AFG,2014,308800.0
25,AFG,2015,319400.0
26,AFG,2016,323000.0
27,AFG,2017,323000.0
28,AFG,2018,272900.0
29,AFG,2019,278000.0
30,AFG,2020,165000.0
31,AFG,2021,165000.0
0,AFW,1990,334000.0
1,AFW,1991,334000.0
2,AFW,1992,283000.0
3,AFW,1993,271000.0
4,AFW,1994,268000.0
5,AFW,1995,356000.0
6,AFW,1996,363600.0
7,AFW,1997,375270.0
8,AFW,1998,357100.0
9,AFW,1999,363650.0
10,AFW,2000,337700.0
11,AFW,2001,403600.0
12,AFW,2002,413350.0
13,AFW,2003,408200.0
14,AFW,2004,381800.0
15,AFW,2005,410800.0
16,AFW,2006,410000.0
17,AFW,2007,410000.0
18,AFW,2008,407000.0
19,AFW,2009,407988.0
20,AFW,2010,389358.0
21,AFW,2011,384420.0
22,AFW,2012,385170.0
23,AFW,2013,389170.0
24,AFW,2014,419170.0
25,AFW,2015,457670.0
26,AFW,2016,459800.0
27,AFW,2017,476000.0
28,AFW,2018,499750.0
29,AFW,2019,607000.0
30,AFW,2020,532000.0
31,AFW,2021,532000.0
0,AGO,1990,115000.0
1,AGO,1991,150000.0
2,AGO,1992,128000.0
3,AGO,1993,128000.0
4,AGO,1994,120000.0
5,AGO,1995,122000.0
6,AGO,1996,106400.0
7,AGO,1997,125500.0
8,AGO,1998,129000.0
9,AGO,1999,127500.0
10,AGO,2000,117500.0
11,AGO,2001,145500.0
12,AGO,2002,110000.0
13,AGO,2003,130000.0
14,AGO,2004,118000.0
15,AGO,2005,118000.0
16,AGO,2006,110000.0
17,AGO,2007,117000.0
18,AGO,2008,117000.0
19,AGO,2009,117000.0
20,AGO,2010,117000.0
21,AGO,2011,117000.0
22,AGO,2012,117000.0
23,AGO,2013,117000.0
24,AGO,2014,117000.0
25,AGO,2015,117000.0
26,AGO,2016,117000.0
27,AGO,2017,117000.0
28,AGO,2018,117000.0
29,AGO,2019,117000.0
30,AGO,2020,117000.0
31,AGO,2021,117000.0
0,ALB,1990,65000.0
1,ALB,1991,65000.0
2,ALB,1992,65000.0
3,ALB,1993,65000.0
4,ALB,1994,65000.0
5,ALB,1995,86500.0
6,ALB,1996,67500.0
7,ALB,1997,67500.0
8,ALB,1998,67500.0
9,ALB,1999,67500.0
10,ALB,2000,67500.0
11,ALB,2001,40500.0
12,ALB,2002,27000.0
13,ALB,2003,22000.0
14,ALB,2004,21500.0
15,ALB,2005,22500.0
16,ALB,2006,11500.0
17,ALB,2007,14500.0
18,ALB,2008,14500.0
19,ALB,2009,14745.0
20,ALB,2010,14745.0
21,ALB,2011,14750.0
22,ALB,2012,14750.0
23,ALB,2013,8500.0
24,ALB,2014,8500.0
25,ALB,2015,8500.0
26,ALB,2016,8500.0
27,ALB,2017,9000.0
28,ALB,2018,9000.0
29,ALB,2019,8000.0
30,ALB,2020,8000.0
31,ALB,2021,8000.0
0,AND,1990,
1,AND,1991,
2,AND,1992,
3,AND,1993,
4,AND,1994,
5,AND,1995,
6,AND,1996,
7,AND,1997,
8,AND,1998,
9,AND,1999,
10,AND,2000,
11,AND,2001,
12,AND,2002,
13,AND,2003,
14,AND,2004,
15,AND,2005,
16,AND,2006,
17,AND,2007,
18,AND,2008,
19,AND,2009,
20,AND,2010,
21,AND,2011,
22,AND,2012,
23,AND,2013,
24,AND,2014,
25,AND,2015,
26,AND,2016,
27,AND,2017,
28,AND,2018,
29,AND,2019,
30,AND,2020,
31,AND,2021,
0,ARB,1990,3340000.0
1,ARB,1991,2422000.0
2,ARB,1992,2276000.0
3,ARB,1993,2276000.0
4,ARB,1994,2223000.0
5,ARB,1995,3089500.0
6,ARB,1996,3173100.0
7,ARB,1997,3223150.0
8,ARB,1998,3256750.0
9,ARB,1999,3125800.0
10,ARB,2000,3200800.0
11,ARB,2001,3200400.0
12,ARB,2002,3166200.0
13,ARB,2003,3164800.0
14,ARB,2004,2929000.0
15,ARB,2005,3051000.0
16,ARB,2006,3260000.0
17,ARB,2007,3264000.0
18,ARB,2008,3480000.0
19,ARB,2009,3578675.0
20,ARB,2010,3598680.0
21,ARB,2011,3513260.0
22,ARB,2012,3542060.0
23,ARB,2013,2866760.0
24,ARB,2014,2881760.0
25,ARB,2015,2881560.0
26,ARB,2016,2781410.0
27,ARB,2017,2737000.0
28,ARB,2018,2846300.0
29,ARB,2019,2899000.0
30,ARB,2020,3070000.0
31,ARB,2021,3070000.0
0,ARE,1990,66000.0
1,ARE,1991,66000.0
2,ARE,1992,55000.0
3,ARE,1993,55000.0
4,ARE,1994,60000.0
5,ARE,1995,71000.0
6,ARE,1996,65500.0
7,ARE,1997,65500.0
8,ARE,1998,65500.0
9,ARE,1999,65500.0
10,ARE,2000,66000.0
11,ARE,2001,66000.0
12,ARE,2002,41500.0
13,ARE,2003,50500.0
14,ARE,2004,50000.0
15,ARE,2005,51000.0
16,ARE,2006,51000.0
17,ARE,2007,51000.0
18,ARE,2008,51000.0
19,ARE,2009,51000.0
20,ARE,2010,51000.0
21,ARE,2011,51000.0
22,ARE,2012,51000.0
23,ARE,2013,63000.0
24,ARE,2014,63000.0
25,ARE,2015,63000.0
26,ARE,2016,63000.0
27,ARE,2017,63000.0
28,ARE,2018,63000.0
29,ARE,2019,63000.0
30,ARE,2020,63000.0
31,ARE,2021,63000.0
0,ARG,1990,85000.0
1,ARG,1991,70000.0
2,ARG,1992,65000.0
3,ARG,1993,65000.0
4,ARG,1994,69000.0
5,ARG,1995,98500.0
6,ARG,1996,103700.0
7,ARG,1997,104240.0
8,ARG,1998,104240.0
9,ARG,1999,101740.0
10,ARG,2000,102300.0
11,ARG,2001,101300.0
12,ARG,2002,101100.0
13,ARG,2003,102600.0
14,ARG,2004,102000.0
15,ARG,2005,102000.0
16,ARG,2006,107000.0
17,ARG,2007,107000.0
18,ARG,2008,107000.0
19,ARG,2009,104340.0
20,ARG,2010,104340.0
21,ARG,2011,104350.0
22,ARG,2012,104350.0
23,ARG,2013,105650.0
24,ARG,2014,105650.0
25,ARG,2015,105450.0
26,ARG,2016,105450.0
27,ARG,2017,105000.0
28,ARG,2018,105200.0
29,ARG,2019,103000.0
30,ARG,2020,103000.0
31,ARG,2021,103000.0
0,ARM,1990,20000.0
1,ARM,1991,20000.0
2,ARM,1992,20000.0
3,ARM,1993,21000.0
4,ARM,1994,45000.0
5,ARM,1995,61000.0
6,ARM,1996,58400.0
7,ARM,1997,61000.0
8,ARM,1998,54400.0
9,ARM,1999,54400.0
10,ARM,2000,42300.0
11,ARM,2001,43000.0
12,ARM,2002,45600.0
13,ARM,2003,45600.0
14,ARM,2004,49000.0
15,ARM,2005,49000.0
16,ARM,2006,47000.0
17,ARM,2007,42000.0
18,ARM,2008,42000.0
19,ARM,2009,55570.0
20,ARM,2010,55528.0
21,ARM,2011,55544.0
22,ARM,2012,49100.0
23,ARM,2013,49100.0
24,ARM,2014,49100.0
25,ARM,2015,49100.0
26,ARM,2016,49100.0
27,ARM,2017,49000.0
28,ARM,2018,48800.0
29,ARM,2019,49000.0
30,ARM,2020,47000.0
31,ARM,2021,47000.0
0,ASM,1990,
1,ASM,1991,
2,ASM,1992,
3,ASM,1993,
4,ASM,1994,
5,ASM,1995,
6,ASM,1996,
7,ASM,1997,
8,ASM,1998,
9,ASM,1999,
10,ASM,2000,
11,ASM,2001,
12,ASM,2002,
13,ASM,2003,
14,ASM,2004,
15,ASM,2005,
16,ASM,2006,
17,ASM,2007,
18,ASM,2008,
19,ASM,2009,
20,ASM,2010,
21,ASM,2011,
22,ASM,2012,
23,ASM,2013,
24,ASM,2014,
25,ASM,2015,
26,ASM,2016,
27,ASM,2017,
28,ASM,2018,
29,ASM,2019,
30,ASM,2020,
31,ASM,2021,
0,ATG,1990,200.0
1,ATG,1991,200.0
2,ATG,1992,200.0
3,ATG,1993,200.0
4,ATG,1994,200.0
5,ATG,1995,200.0
6,ATG,1996,200.0
7,ATG,1997,150.0
8,ATG,1998,150.0
9,ATG,1999,200.0
10,ATG,2000,200.0
11,ATG,2001,200.0
12,ATG,2002,200.0
13,ATG,2003,200.0
14,ATG,2004,170.0
15,ATG,2005,170.0
16,ATG,2006,170.0
17,ATG,2007,170.0
18,ATG,2008,170.0
19,ATG,2009,170.0
20,ATG,2010,170.0
21,ATG,2011,180.0
22,ATG,2012,180.0
23,ATG,2013,180.0
24,ATG,2014,180.0
25,ATG,2015,180.0
26,ATG,2016,180.0
27,ATG,2017,0.0
28,ATG,2018,0.0
29,ATG,2019,0.0
30,ATG,2020,0.0
31,ATG,2021,0.0
0,AUS,1990,68000.0
1,AUS,1991,68000.0
2,AUS,1992,68000.0
3,AUS,1993,68000.0
4,AUS,1994,65000.0
5,AUS,1995,57100.0
6,AUS,1996,58800.0
7,AUS,1997,58400.0
8,AUS,1998,58400.0
9,AUS,1999,56200.0
10,AUS,2000,51600.0
11,AUS,2001,51700.0
12,AUS,2002,50900.0
13,AUS,2003,53600.0
14,AUS,2004,52000.0
15,AUS,2005,53000.0
16,AUS,2006,51000.0
17,AUS,2007,55000.0
18,AUS,2008,55000.0
19,AUS,2009,56552.0
20,AUS,2010,56552.0
21,AUS,2011,57050.0
22,AUS,2012,56200.0
23,AUS,2013,56750.0
24,AUS,2014,56750.0
25,AUS,2015,57800.0
26,AUS,2016,57800.0
27,AUS,2017,58000.0
28,AUS,2018,58100.0
29,AUS,2019,59000.0
30,AUS,2020,60000.0
31,AUS,2021,60000.0
0,AUT,1990,43000.0
1,AUT,1991,44000.0
2,AUT,1992,44000.0
3,AUT,1993,45000.0
4,AUT,1994,45000.0
5,AUT,1995,55800.0
6,AUT,1996,55800.0
7,AUT,1997,45500.0
8,AUT,1998,45500.0
9,AUT,1999,40500.0
10,AUT,2000,40500.0
11,AUT,2001,34600.0
12,AUT,2002,34600.0
13,AUT,2003,34600.0
14,AUT,2004,39000.0
15,AUT,2005,40000.0
16,AUT,2006,40000.0
17,AUT,2007,35000.0
18,AUT,2008,35000.0
19,AUT,2009,25900.0
20,AUT,2010,25758.0
21,AUT,2011,23250.0
22,AUT,2012,22800.0
23,AUT,2013,22500.0
24,AUT,2014,22500.0
25,AUT,2015,21350.0
26,AUT,2016,22400.0
27,AUT,2017,21000.0
28,AUT,2018,22850.0
29,AUT,2019,22000.0
30,AUT,2020,23000.0
31,AUT,2021,23000.0
0,AZE,1990,43000.0
1,AZE,1991,43000.0
2,AZE,1992,43000.0
3,AZE,1993,45000.0
4,AZE,1994,50000.0
5,AZE,1995,126700.0
6,AZE,1996,110700.0
7,AZE,1997,106700.0
8,AZE,1998,87150.0
9,AZE,1999,84900.0
10,AZE,2000,87100.0
11,AZE,2001,87100.0
12,AZE,2002,87100.0
13,AZE,2003,81500.0
14,AZE,2004,81000.0
15,AZE,2005,82000.0
16,AZE,2006,82000.0
17,AZE,2007,82000.0
18,AZE,2008,82000.0
19,AZE,2009,81940.0
20,AZE,2010,81940.0
21,AZE,2011,81950.0
22,AZE,2012,81950.0
23,AZE,2013,81950.0
24,AZE,2014,81950.0
25,AZE,2015,81950.0
26,AZE,2016,81950.0
27,AZE,2017,82000.0
28,AZE,2018,81950.0
29,AZE,2019,82000.0
30,AZE,2020,82000.0
31,AZE,2021,82000.0
0,BDI,1990,12000.0
1,BDI,1991,12000.0
2,BDI,1992,13000.0
3,BDI,1993,13000.0
4,BDI,1994,17000.0
5,BDI,1995,14600.0
6,BDI,1996,22000.0
7,BDI,1997,22000.0
8,BDI,1998,43500.0
9,BDI,1999,45500.0
10,BDI,2000,45500.0
11,BDI,2001,51000.0
12,BDI,2002,51000.0
13,BDI,2003,56000.0
14,BDI,2004,81000.0
15,BDI,2005,82000.0
16,BDI,2006,51000.0
17,BDI,2007,51000.0
18,BDI,2008,51000.0
19,BDI,2009,51050.0
20,BDI,2010,51050.0
21,BDI,2011,51050.0
22,BDI,2012,51000.0
23,BDI,2013,51050.0
24,BDI,2014,51050.0
25,BDI,2015,41000.0
26,BDI,2016,51050.0
27,BDI,2017,31000.0
28,BDI,2018,51050.0
29,BDI,2019,51000.0
30,BDI,2020,31000.0
31,BDI,2021,31000.0
0,BEL,1990,106000.0
1,BEL,1991,101000.0
2,BEL,1992,79000.0
3,BEL,1993,70000.0
4,BEL,1994,53000.0
5,BEL,1995,47200.0
6,BEL,1996,46300.0
7,BEL,1997,44450.0
8,BEL,1998,43700.0
9,BEL,1999,41750.0
10,BEL,2000,39300.0
11,BEL,2001,39400.0
12,BEL,2002,39200.0
13,BEL,2003,40800.0
14,BEL,2004,36000.0
15,BEL,2005,37000.0
16,BEL,2006,40000.0
17,BEL,2007,39000.0
18,BEL,2008,39000.0
19,BEL,2009,39482.0
20,BEL,2010,35736.0
21,BEL,2011,34050.0
22,BEL,2012,30700.0
23,BEL,2013,37500.0
24,BEL,2014,37600.0
25,BEL,2015,36350.0
26,BEL,2016,33800.0
27,BEL,2017,32000.0
28,BEL,2018,31500.0
29,BEL,2019,26000.0
30,BEL,2020,24000.0
31,BEL,2021,24000.0
0,BEN,1990,6000.0
1,BEN,1991,7000.0
2,BEN,1992,7000.0
3,BEN,1993,8000.0
4,BEN,1994,8000.0
5,BEN,1995,7300.0
6,BEN,1996,7300.0
7,BEN,1997,7300.0
8,BEN,1998,7300.0
9,BEN,1999,7300.0
10,BEN,2000,7300.0
11,BEN,2001,7300.0
12,BEN,2002,7100.0
13,BEN,2003,7100.0
14,BEN,2004,6000.0
15,BEN,2005,8000.0
16,BEN,2006,8000.0
17,BEN,2007,8000.0
18,BEN,2008,8000.0
19,BEN,2009,7250.0
20,BEN,2010,7250.0
21,BEN,2011,9450.0
22,BEN,2012,9450.0
23,BEN,2013,9450.0
24,BEN,2014,9450.0
25,BEN,2015,9750.0
26,BEN,2016,9750.0
27,BEN,2017,12000.0
28,BEN,2018,12250.0
29,BEN,2019,12000.0
30,BEN,2020,12000.0
31,BEN,2021,12000.0
0,BFA,1990,10000.0
1,BFA,1991,10000.0
2,BFA,1992,9000.0
3,BFA,1993,9000.0
4,BFA,1994,9000.0
5,BFA,1995,10300.0
6,BFA,1996,10300.0
7,BFA,1997,10000.0
8,BFA,1998,10250.0
9,BFA,1999,10300.0
10,BFA,2000,11300.0
11,BFA,2001,14200.0
12,BFA,2002,14400.0
13,BFA,2003,15000.0
14,BFA,2004,10250.0
15,BFA,2005,11250.0
16,BFA,2006,11250.0
17,BFA,2007,11250.0
18,BFA,2008,11250.0
19,BFA,2009,11450.0
20,BFA,2010,11450.0
21,BFA,2011,11450.0
22,BFA,2012,11450.0
23,BFA,2013,11450.0
24,BFA,2014,11450.0
25,BFA,2015,11450.0
26,BFA,2016,11450.0
27,BFA,2017,11000.0
28,BFA,2018,11200.0
29,BFA,2019,11000.0
30,BFA,2020,11000.0
31,BFA,2021,11000.0
0,BGD,1990,103000.0
1,BGD,1991,107000.0
2,BGD,1992,107000.0
3,BGD,1993,107000.0
4,BGD,1994,113000.0
5,BGD,1995,170500.0
6,BGD,1996,167200.0
7,BGD,1997,170700.0
8,BGD,1998,170700.0
9,BGD,1999,192200.0
10,BGD,2000,137000.0
11,BGD,2001,200200.0
12,BGD,2002,200200.0
13,BGD,2003,188700.0
14,BGD,2004,251000.0
15,BGD,2005,252000.0
16,BGD,2006,214000.0
17,BGD,2007,221000.0
18,BGD,2008,221000.0
19,BGD,2009,220953.0
20,BGD,2010,220953.0
21,BGD,2011,220950.0
22,BGD,2012,220950.0
23,BGD,2013,220950.0
24,BGD,2014,220950.0
25,BGD,2015,220950.0
26,BGD,2016,220950.0
27,BGD,2017,221000.0
28,BGD,2018,227050.0
29,BGD,2019,227000.0
30,BGD,2020,227000.0
31,BGD,2021,227000.0
0,BGR,1990,129000.0
1,BGR,1991,107000.0
2,BGR,1992,99000.0
3,BGR,1993,52000.0
4,BGR,1994,80000.0
5,BGR,1995,135900.0
6,BGR,1996,137500.0
7,BGR,1997,135500.0
8,BGR,1998,135500.0
9,BGR,1999,114760.0
10,BGR,2000,113800.0
11,BGR,2001,111300.0
12,BGR,2002,102400.0
13,BGR,2003,85000.0
14,BGR,2004,85000.0
15,BGR,2005,85000.0
16,BGR,2006,75000.0
17,BGR,2007,75000.0
18,BGR,2008,75000.0
19,BGR,2009,65315.0
20,BGR,2010,65315.0
21,BGR,2011,47300.0
22,BGR,2012,47300.0
23,BGR,2013,47300.0
24,BGR,2014,47300.0
25,BGR,2015,47300.0
26,BGR,2016,31300.0
27,BGR,2017,31000.0
28,BGR,2018,36950.0
29,BGR,2019,37000.0
30,BGR,2020,37000.0
31,BGR,2021,37000.0
0,BHR,1990,8000.0
1,BHR,1991,8000.0
2,BHR,1992,7000.0
3,BHR,1993,7000.0
4,BHR,1994,8000.0
5,BHR,1995,20000.0
6,BHR,1996,20300.0
7,BHR,1997,20850.0
8,BHR,1998,20850.0
9,BHR,1999,21150.0
10,BHR,2000,21200.0
11,BHR,2001,21200.0
12,BHR,2002,20900.0
13,BHR,2003,21400.0
14,BHR,2004,21000.0
15,BHR,2005,21000.0
16,BHR,2006,19000.0
17,BHR,2007,19000.0
18,BHR,2008,19000.0
19,BHR,2009,19460.0
20,BHR,2010,19460.0
21,BHR,2011,19460.0
22,BHR,2012,19460.0
23,BHR,2013,19460.0
24,BHR,2014,19460.0
25,BHR,2015,19460.0
26,BHR,2016,19460.0
27,BHR,2017,19000.0
28,BHR,2018,19200.0
29,BHR,2019,19000.0
30,BHR,2020,19000.0
31,BHR,2021,19000.0
0,BHS,1990,2100.0
1,BHS,1991,2100.0
2,BHS,1992,2100.0
3,BHS,1993,2100.0
4,BHS,1994,2100.0
5,BHS,1995,2100.0
6,BHS,1996,3200.0
7,BHS,1997,3160.0
8,BHS,1998,3160.0
9,BHS,1999,3200.0
10,BHS,2000,3200.0
11,BHS,2001,3200.0
12,BHS,2002,900.0
13,BHS,2003,900.0
14,BHS,2004,860.0
15,BHS,2005,860.0
16,BHS,2006,860.0
17,BHS,2007,860.0
18,BHS,2008,1000.0
19,BHS,2009,860.0
20,BHS,2010,860.0
21,BHS,2011,850.0
22,BHS,2012,850.0
23,BHS,2013,1300.0
24,BHS,2014,1300.0
25,BHS,2015,1300.0
26,BHS,2016,1300.0
27,BHS,2017,1000.0
28,BHS,2018,1300.0
29,BHS,2019,2000.0
30,BHS,2020,2000.0
31,BHS,2021,2000.0
0,BIH,1990,60000.0
1,BIH,1991,60000.0
2,BIH,1992,60000.0
3,BIH,1993,70000.0
4,BIH,1994,70000.0
5,BIH,1995,92000.0
6,BIH,1996,227000.0
7,BIH,1997,86000.0
8,BIH,1998,86000.0
9,BIH,1999,86000.0
10,BIH,2000,76000.0
11,BIH,2001,24000.0
12,BIH,2002,19800.0
13,BIH,2003,18800.0
14,BIH,2004,24000.0
15,BIH,2005,12000.0
16,BIH,2006,9000.0
17,BIH,2007,9000.0
18,BIH,2008,9000.0
19,BIH,2009,10577.0
20,BIH,2010,10577.0
21,BIH,2011,10550.0
22,BIH,2012,10500.0
23,BIH,2013,10500.0
24,BIH,2014,10500.0
25,BIH,2015,10500.0
26,BIH,2016,10500.0
27,BIH,2017,11000.0
28,BIH,2018,10500.0
29,BIH,2019,11000.0
30,BIH,2020,11000.0
31,BIH,2021,11000.0
0,BLR,1990,102000.0
1,BLR,1991,102000.0
2,BLR,1992,102000.0
3,BLR,1993,115000.0
4,BLR,1994,65000.0
5,BLR,1995,106400.0
6,BLR,1996,93500.0
7,BLR,1997,89800.0
8,BLR,1998,91000.0
9,BLR,1999,103900.0
10,BLR,2000,91100.0
11,BLR,2001,192900.0
12,BLR,2002,189800.0
13,BLR,2003,182900.0
14,BLR,2004,182000.0
15,BLR,2005,183000.0
16,BLR,2006,183000.0
17,BLR,2007,183000.0
18,BLR,2008,183000.0
19,BLR,2009,182940.0
20,BLR,2010,182940.0
21,BLR,2011,158000.0
22,BLR,2012,158000.0
23,BLR,2013,158000.0
24,BLR,2014,158000.0
25,BLR,2015,158000.0
26,BLR,2016,155350.0
27,BLR,2017,155000.0
28,BLR,2018,155350.0
29,BLR,2019,155000.0
30,BLR,2020,158000.0
31,BLR,2021,158000.0
0,BLZ,1990,1000.0
1,BLZ,1991,1000.0
2,BLZ,1992,1000.0
3,BLZ,1993,1000.0
4,BLZ,1994,1000.0
5,BLZ,1995,1100.0
6,BLZ,1996,1100.0
7,BLZ,1997,1050.0
8,BLZ,1998,1050.0
9,BLZ,1999,1050.0
10,BLZ,2000,1100.0
11,BLZ,2001,1100.0
12,BLZ,2002,1100.0
13,BLZ,2003,1100.0
14,BLZ,2004,1000.0
15,BLZ,2005,1000.0
16,BLZ,2006,1000.0
17,BLZ,2007,1000.0
18,BLZ,2008,1000.0
19,BLZ,2009,1050.0
20,BLZ,2010,1050.0
21,BLZ,2011,1050.0
22,BLZ,2012,1050.0
23,BLZ,2013,1050.0
24,BLZ,2014,1050.0
25,BLZ,2015,1500.0
26,BLZ,2016,1500.0
27,BLZ,2017,2000.0
28,BLZ,2018,1500.0
29,BLZ,2019,2000.0
30,BLZ,2020,2000.0
31,BLZ,2021,2000.0
0,BMU,1990,
1,BMU,1991,
2,BMU,1992,
3,BMU,1993,
4,BMU,1994,
5,BMU,1995,
6,BMU,1996,
7,BMU,1997,
8,BMU,1998,
9,BMU,1999,
10,BMU,2000,
11,BMU,2001,
12,BMU,2002,
13,BMU,2003,
14,BMU,2004,
15,BMU,2005,
16,BMU,2006,
17,BMU,2007,
18,BMU,2008,
19,BMU,2009,
20,BMU,2010,
21,BMU,2011,
22,BMU,2012,
23,BMU,2013,
24,BMU,2014,
25,BMU,2015,
26,BMU,2016,
27,BMU,2017,
28,BMU,2018,
29,BMU,2019,
30,BMU,2020,
31,BMU,2021,
0,BOL,1990,30000.0
1,BOL,1991,33000.0
2,BOL,1992,32000.0
3,BOL,1993,32000.0
4,BOL,1994,28000.0
5,BOL,1995,64100.0
6,BOL,1996,64100.0
7,BOL,1997,70600.0
8,BOL,1998,70600.0
9,BOL,1999,69600.0
10,BOL,2000,69600.0
11,BOL,2001,68600.0
12,BOL,2002,68600.0
13,BOL,2003,68600.0
14,BOL,2004,68000.0
15,BOL,2005,70000.0
16,BOL,2006,83000.0
17,BOL,2007,83000.0
18,BOL,2008,83000.0
19,BOL,2009,83200.0
20,BOL,2010,83200.0
21,BOL,2011,83200.0
22,BOL,2012,83200.0
23,BOL,2013,83200.0
24,BOL,2014,71200.0
25,BOL,2015,71200.0
26,BOL,2016,71200.0
27,BOL,2017,71000.0
28,BOL,2018,71100.0
29,BOL,2019,71000.0
30,BOL,2020,71000.0
31,BOL,2021,71000.0
0,BRA,1990,295000.0
1,BRA,1991,295000.0
2,BRA,1992,296000.0
3,BRA,1993,296000.0
4,BRA,1994,296000.0
5,BRA,1995,680600.0
6,BRA,1996,680600.0
7,BRA,1997,700300.0
8,BRA,1998,698850.0
9,BRA,1999,676600.0
10,BRA,2000,673200.0
11,BRA,2001,673200.0
12,BRA,2002,673200.0
13,BRA,2003,673200.0
14,BRA,2004,687000.0
15,BRA,2005,673000.0
16,BRA,2006,754000.0
17,BRA,2007,721000.0
18,BRA,2008,721000.0
19,BRA,2009,713480.0
20,BRA,2010,713480.0
21,BRA,2011,713480.0
22,BRA,2012,713480.0
23,BRA,2013,713480.0
24,BRA,2014,729500.0
25,BRA,2015,729500.0
26,BRA,2016,729500.0
27,BRA,2017,730000.0
28,BRA,2018,761500.0
29,BRA,2019,762000.0
30,BRA,2020,762000.0
31,BRA,2021,762000.0
0,BRB,1990,600.0
1,BRB,1991,600.0
2,BRB,1992,600.0
3,BRB,1993,600.0
4,BRB,1994,600.0
5,BRB,1995,600.0
6,BRB,1996,600.0
7,BRB,1997,600.0
8,BRB,1998,610.0
9,BRB,1999,610.0
10,BRB,2000,600.0
11,BRB,2001,600.0
12,BRB,2002,600.0
13,BRB,2003,600.0
14,BRB,2004,610.0
15,BRB,2005,610.0
16,BRB,2006,610.0
17,BRB,2007,610.0
18,BRB,2008,1000.0
19,BRB,2009,610.0
20,BRB,2010,610.0
21,BRB,2011,610.0
22,BRB,2012,610.0
23,BRB,2013,610.0
24,BRB,2014,610.0
25,BRB,2015,610.0
26,BRB,2016,610.0
27,BRB,2017,1000.0
28,BRB,2018,610.0
29,BRB,2019,1000.0
30,BRB,2020,1000.0
31,BRB,2021,1000.0
0,BRN,1990,4000.0
1,BRN,1991,4000.0
2,BRN,1992,4000.0
3,BRN,1993,4000.0
4,BRN,1994,5000.0
5,BRN,1995,9000.0
6,BRN,1996,9100.0
7,BRN,1997,9050.0
8,BRN,1998,9050.0
9,BRN,1999,8750.0
10,BRN,2000,8800.0
11,BRN,2001,9700.0
12,BRN,2002,10700.0
13,BRN,2003,10700.0
14,BRN,2004,10000.0
15,BRN,2005,11000.0
16,BRN,2006,9000.0
17,BRN,2007,9000.0
18,BRN,2008,9000.0
19,BRN,2009,9250.0
20,BRN,2010,9250.0
21,BRN,2011,9250.0
22,BRN,2012,9250.0
23,BRN,2013,9250.0
24,BRN,2014,9250.0
25,BRN,2015,9250.0
26,BRN,2016,12100.0
27,BRN,2017,8000.0
28,BRN,2018,8200.0
29,BRN,2019,8000.0
30,BRN,2020,8000.0
31,BRN,2021,8000.0
0,BTN,1990,5000.0
1,BTN,1991,5000.0
2,BTN,1992,5000.0
3,BTN,1993,5000.0
4,BTN,1994,5000.0
5,BTN,1995,4000.0
6,BTN,1996,5000.0
7,BTN,1997,6000.0
8,BTN,1998,7000.0
9,BTN,1999,7000.0
10,BTN,2000,6000.0
11,BTN,2001,6000.0
