,iso3,year,gdppc,population
860,AUT,1932,4686.0,6725
861,AUT,1933,4516.0,6746
862,AUT,1934,4546.0,6760
863,AUT,1935,4634.0,6761
864,AUT,1936,4774.0,6758
865,AUT,1937,5031.0,6755
866,AUT,1938,5673.0,6753
867,AUT,1939,6529.0,6653
868,AUT,1940,6311.0,6705
869,AUT,1941,6722.0,6745
870,AUT,1942,6349.0,6783
871,AUT,1943,6480.0,6808
872,AUT,1944,6618.0,6834
873,AUT,1945,2750.0,6799
874,AUT,1946,3118.0,7000
875,AUT,1947,3453.0,6971
876,AUT,1948,4406.0,6956
877,AUT,1949,5249.0,6943
878,AUT,1950,5907.0,6935
879,AUT,1951,6311.0,6935
880,AUT,1952,6323.0,6928
881,AUT,1953,6594.0,6932
882,AUT,1954,7261.0,6940
883,AUT,1955,8054.0,6947
884,AUT,1956,8603.0,6952
885,AUT,1957,9111.0,6966
886,AUT,1958,9416.0,6987
887,AUT,1959,9645.0,7014
888,AUT,1960,10391.0,7047
889,AUT,1961,10882.0,7086
890,AUT,1962,11078.0,7130
891,AUT,1963,11454.0,7176
892,AUT,1964,12062.0,7224
893,AUT,1965,12328.0,7271
894,AUT,1966,12930.0,7322
895,AUT,1967,13225.0,7377
896,AUT,1968,13742.0,7415
897,AUT,1969,14555.0,7441
898,AUT,1970,15537.0,7467
899,AUT,1971,16259.0,7500
900,AUT,1972,17169.0,7544
901,AUT,1973,17908.0,7586
902,AUT,1974,18583.0,7599
903,AUT,1975,18564.0,7579
904,AUT,1976,19448.0,7566
905,AUT,1977,20350.0,7568
906,AUT,1978,20293.0,7562
907,AUT,1979,21436.0,7549
908,AUT,1980,21932.0,7549
909,AUT,1981,21866.0,7565
910,AUT,1982,22254.0,7575
911,AUT,1983,22944.0,7553
912,AUT,1984,23016.0,7554
913,AUT,1985,23514.0,7560
914,AUT,1986,24039.0,7568
915,AUT,1987,24409.0,7579
916,AUT,1988,25112.0,7600
917,AUT,1989,26078.0,7628
918,AUT,1990,26930.0,7723
919,AUT,1991,27690.0,7800
920,AUT,1992,28072.0,7887
921,AUT,1993,28101.0,7952
922,AUT,1994,28781.0,7983
923,AUT,1995,29622.0,7995
924,AUT,1996,30413.0,8006
925,AUT,1997,31173.0,8015
926,AUT,1998,32376.0,8024
927,AUT,1999,33608.0,8039
928,AUT,2000,34796.0,8059
929,AUT,2001,35272.0,8090
930,AUT,2002,35824.0,8129
931,AUT,2003,36063.0,8169
932,AUT,2004,36957.0,8220
933,AUT,2005,37643.0,8276
934,AUT,2006,38867.0,8317
935,AUT,2007,40305.0,8344
936,AUT,2008,40965.0,8370
937,AUT,2009,39464.0,8392
938,AUT,2010,40288.0,8413
939,AUT,2011,41446.0,8441
940,AUT,2012,41565.0,8480
941,AUT,2013,41375.0,8530
942,AUT,2014,41338.0,8597
943,AUT,2015,41294.0,8693
944,AUT,2016,41445.0,8788
945,AUT,2017,42177.0,8849
946,AUT,2018,42988.0,8892
947,AZE,1950,,2885
948,AZE,1951,,2983
949,AZE,1952,,3091
950,AZE,1953,,3159
951,AZE,1954,,3223
952,AZE,1955,,3314
953,AZE,1956,,3417
954,AZE,1957,,3526
955,AZE,1958,,3631
956,AZE,1959,,3741
957,AZE,1960,,3882
958,AZE,1961,,4034
959,AZE,1962,,4157
960,AZE,1963,,4283
961,AZE,1964,,4430
962,AZE,1965,,4567
963,AZE,1966,,4702
964,AZE,1967,,4827
965,AZE,1968,,4945
966,AZE,1969,,5059
967,AZE,1970,,5169
968,AZE,1971,,5284
969,AZE,1972,,5394
970,AZE,1973,7068.0,5498
971,AZE,1974,,5599
972,AZE,1975,,5696
973,AZE,1976,,5790
974,AZE,1977,,5887
975,AZE,1978,,5986
976,AZE,1979,,6082
977,AZE,1980,7165.0,6173
978,AZE,1981,7490.0,6271
979,AZE,1982,7831.0,6369
980,AZE,1983,8010.0,6470
981,AZE,1984,8360.0,6579
982,AZE,1985,8558.0,6682
983,AZE,1986,8663.0,6776
984,AZE,1987,8995.0,6874
985,AZE,1988,9328.0,6976
986,AZE,1989,8421.0,7102
987,AZE,1990,7394.0,7200
988,AZE,1991,7319.0,7300
989,AZE,1992,5639.0,7412
990,AZE,1993,4315.0,7528
991,AZE,1994,3453.0,7637
992,AZE,1995,2999.0,7731
993,AZE,1996,3074.0,7815
994,AZE,1997,3348.0,7897
995,AZE,1998,3550.0,7979
996,AZE,1999,3960.0,8056
997,AZE,2000,4215.0,8127
998,AZE,2001,4499.0,8194
999,AZE,2002,4880.0,8257
1000,AZE,2003,5409.0,8319
1001,AZE,2004,5971.0,8391
1002,AZE,2005,7554.0,8475
1003,AZE,2006,10160.0,8565
1004,AZE,2007,12699.0,8657
1005,AZE,2008,14073.0,8750
1006,AZE,2009,15384.0,8842
1007,AZE,2010,16154.0,8933
1008,AZE,2011,16176.0,9024
1009,AZE,2012,16359.0,9117
1010,AZE,2013,17133.0,9210
1011,AZE,2014,17439.0,9302
1012,AZE,2015,17460.0,9393
1013,AZE,2016,16645.0,9481
1014,AZE,2017,16522.0,9566
1015,AZE,2018,16628.0,9648
1016,BDI,1950,595.0,2363
1017,BDI,1951,618.0,2404
1018,BDI,1952,626.0,2446
1019,BDI,1953,641.0,2488
1020,BDI,1954,665.0,2532
1021,BDI,1955,674.0,2576
1022,BDI,1956,687.0,2621
1023,BDI,1957,701.0,2668
1024,BDI,1958,708.0,2714
1025,BDI,1959,736.0,2764
1026,BDI,1960,733.0,2815
1027,BDI,1961,615.0,2894
1028,BDI,1962,657.0,2962
1029,BDI,1963,673.0,3008
1030,BDI,1964,695.0,3089
1031,BDI,1965,703.0,3171
1032,BDI,1966,716.0,3254
1033,BDI,1967,764.0,3331
1034,BDI,1968,740.0,3401
1035,BDI,1969,717.0,3460
1036,BDI,1970,893.0,3522
1037,BDI,1971,902.0,3597
1038,BDI,1972,866.0,3530
1039,BDI,1973,921.0,3540
1040,BDI,1974,904.0,3595
1041,BDI,1975,883.0,3676
1042,BDI,1976,956.0,3749
1043,BDI,1977,1020.0,3834
1044,BDI,1978,1042.0,3930
1045,BDI,1979,1011.0,4120
1046,BDI,1980,952.0,4288
1047,BDI,1981,1014.0,4454
1048,BDI,1982,985.0,4551
1049,BDI,1983,991.0,4659
1050,BDI,1984,968.0,4757
1051,BDI,1985,1057.0,4849
1052,BDI,1986,1078.0,4931
1053,BDI,1987,1095.0,5040
1054,BDI,1988,1119.0,5156
1055,BDI,1989,1111.0,5263
1056,BDI,1990,1124.0,5375
1057,BDI,1991,1150.0,5493
1058,BDI,1992,1128.0,5652
1059,BDI,1993,1076.0,5433
1060,BDI,1994,1058.0,5446
1061,BDI,1995,934.0,5812
1062,BDI,1996,825.0,5815
1063,BDI,1997,800.0,5820
1064,BDI,1998,808.0,5955
1065,BDI,1999,772.0,6128
1066,BDI,2000,740.0,6282
1067,BDI,2001,730.0,6466
1068,BDI,2002,737.0,6670
1069,BDI,2003,704.0,6897
1070,BDI,2004,710.0,7167
1071,BDI,2005,692.0,7439
1072,BDI,2006,703.0,7709
1073,BDI,2007,701.0,7991
1074,BDI,2008,709.0,8318
1075,BDI,2009,709.0,8741
1076,BDI,2010,718.0,9140
1077,BDI,2011,719.0,9440
1078,BDI,2012,727.0,9748
1079,BDI,2013,738.0,10069
1080,BDI,2014,748.0,10380
1081,BDI,2015,694.0,10577
1082,BDI,2016,665.0,10721
1083,BDI,2017,671.0,10955
1084,BDI,2018,651.0,11229
1085,BEL,1,956.0,300
1086,BEL,1000,,400
1087,BEL,1500,2338.0,1400
1088,BEL,1550,2410.0,0
1089,BEL,1600,2533.0,1600
1090,BEL,1650,2303.0,0
1091,BEL,1700,2192.0,2000
1092,BEL,1750,2169.0,0
1093,BEL,1812,2358.0,0
1094,BEL,1820,2358.0,3434
1095,BEL,1821,,3464
1096,BEL,1822,,3495
1097,BEL,1823,,3526
1098,BEL,1824,,3557
1099,BEL,1825,,3589
1100,BEL,1826,,3620
1101,BEL,1827,,3652
1102,BEL,1828,,3685
1103,BEL,1829,,3717
1104,BEL,1830,,3750
1105,BEL,1831,,3782
1106,BEL,1832,,3814
1107,BEL,1833,,3846
1108,BEL,1834,,3879
1109,BEL,1835,,3912
1110,BEL,1836,,3945
1111,BEL,1837,,3978
1112,BEL,1838,,4012
1113,BEL,1839,,4046
1114,BEL,1840,,4080
1115,BEL,1841,,4115
1116,BEL,1842,,4151
1117,BEL,1843,,4187
1118,BEL,1844,,4223
1119,BEL,1845,,4259
1120,BEL,1846,2700.0,4296
1121,BEL,1847,2809.0,4333
1122,BEL,1848,2796.0,4371
1123,BEL,1849,2853.0,4408
1124,BEL,1850,2944.0,4449
1125,BEL,1851,3006.0,4477
1126,BEL,1852,3067.0,4506
1127,BEL,1853,3127.0,4534
1128,BEL,1854,3300.0,4563
1129,BEL,1855,3301.0,4592
1130,BEL,1856,3459.0,4621
1131,BEL,1857,3524.0,4651
1132,BEL,1858,3526.0,4680
1133,BEL,1859,3502.0,4710
1134,BEL,1860,3655.0,4740
1135,BEL,1861,3682.0,4774
1136,BEL,1862,3752.0,4809
1137,BEL,1863,3832.0,4844
1138,BEL,1864,3931.0,4879
1139,BEL,1865,3902.0,4915
1140,BEL,1866,3990.0,4950
1141,BEL,1867,3980.0,4986
1142,BEL,1868,4095.0,5023
1143,BEL,1869,4245.0,5029
1144,BEL,1870,4291.0,5096
1145,BEL,1871,4275.0,5137
1146,BEL,1872,4501.0,5178
1147,BEL,1873,4495.0,5219
1148,BEL,1874,4607.0,5261
1149,BEL,1875,4560.0,5303
1150,BEL,1876,4583.0,5345
1151,BEL,1877,4597.0,5394
1152,BEL,1878,4689.0,5442
1153,BEL,1879,4694.0,5492
1154,BEL,1880,4886.0,5541
1155,BEL,1881,4894.0,5606
1156,BEL,1882,4999.0,5673
1157,BEL,1883,5013.0,5740
1158,BEL,1884,4999.0,5807
1159,BEL,1885,5002.0,5876
1160,BEL,1886,5026.0,5919
1161,BEL,1887,5180.0,5962
1162,BEL,1888,5176.0,6007
1163,BEL,1889,5386.0,6051
1164,BEL,1890,5464.0,6096
1165,BEL,1891,5412.0,6164
1166,BEL,1892,5486.0,6231
1167,BEL,1893,5507.0,6300
1168,BEL,1894,5528.0,6370
1169,BEL,1895,5598.0,6439
1170,BEL,1896,5660.0,6494
1171,BEL,1897,5716.0,6548
1172,BEL,1898,5762.0,6604
1173,BEL,1899,5828.0,6662
1174,BEL,1900,5947.0,6719
1175,BEL,1901,5928.0,6801
1176,BEL,1902,5960.0,6903
1177,BEL,1903,6013.0,6997
1178,BEL,1904,6091.0,7086
1179,BEL,1905,6188.0,7175
1180,BEL,1906,6244.0,7258
1181,BEL,1907,6268.0,7338
1182,BEL,1908,6269.0,7411
1183,BEL,1909,6330.0,7478
1184,BEL,1910,6478.0,7498
1185,BEL,1911,6612.0,7517
1186,BEL,1912,6704.0,7590
1187,BEL,1913,6727.0,7666
1188,BEL,1914,6253.0,7723
1189,BEL,1915,6150.0,7759
1190,BEL,1916,6503.0,7762
1191,BEL,1917,5609.0,7729
1192,BEL,1918,4560.0,7660
1193,BEL,1919,5402.0,7628
1194,BEL,1920,6315.0,7552
1195,BEL,1921,6465.0,7504
1196,BEL,1922,7034.0,7571
1197,BEL,1923,7226.0,7635
1198,BEL,1924,7393.0,7707
1199,BEL,1925,7438.0,7779
1200,BEL,1926,7626.0,7844
1201,BEL,1927,7847.0,7904
1202,BEL,1928,8191.0,7968
1203,BEL,1929,8056.0,8032
1204,BEL,1930,7936.0,8076
1205,BEL,1931,7747.0,8126
1206,BEL,1932,7343.0,8186
1207,BEL,1933,7461.0,8231
1208,BEL,1934,7371.0,8262
1209,BEL,1935,7801.0,8288
1210,BEL,1936,7831.0,8315
1211,BEL,1937,7908.0,8346
1212,BEL,1938,7702.0,8374
1213,BEL,1939,8209.0,8392
1214,BEL,1940,7272.0,8346
1215,BEL,1941,6947.0,8276
1216,BEL,1942,6371.0,8247
1217,BEL,1943,6228.0,8242
1218,BEL,1944,6554.0,8291
1219,BEL,1945,6907.0,8339
1220,BEL,1946,7291.0,8367
1221,BEL,1947,7651.0,8450
1222,BEL,1948,8008.0,8557
1223,BEL,1949,8278.0,8614
1224,BEL,1950,8706.0,8639
1225,BEL,1951,9161.0,8678
1226,BEL,1952,9035.0,8730
1227,BEL,1953,9274.0,8778
1228,BEL,1954,9610.0,8819
1229,BEL,1955,10010.0,8868
1230,BEL,1956,10237.0,8924
1231,BEL,1957,10353.0,8989
1232,BEL,1958,10268.0,9053
1233,BEL,1959,10533.0,9104
1234,BEL,1960,11081.0,9119
1235,BEL,1961,11561.0,9166
1236,BEL,1962,12087.0,9218
1237,BEL,1963,12532.0,9283
1238,BEL,1964,13295.0,9367
1239,BEL,1965,13643.0,9448
1240,BEL,1966,13989.0,9508
1241,BEL,1967,14461.0,9557
1242,BEL,1968,15009.0,9590
1243,BEL,1969,15969.0,9613
1244,BEL,1970,16914.0,9638
1245,BEL,1971,17486.0,9673
1246,BEL,1972,18336.0,9709
1247,BEL,1973,19399.0,9738
1248,BEL,1974,20153.0,9768
1249,BEL,1975,19831.0,9795
1250,BEL,1976,20916.0,9811
1251,BEL,1977,21025.0,9822
1252,BEL,1978,21605.0,9830
1253,BEL,1979,22094.0,9837
1254,BEL,1980,23060.0,9847
1255,BEL,1981,22760.0,9852
1256,BEL,1982,23071.0,9856
1257,BEL,1983,23071.0,9856
1258,BEL,1984,23644.0,9855
1259,BEL,1985,23873.0,9858
1260,BEL,1986,24221.0,9862
1261,BEL,1987,24772.0,9870
1262,BEL,1988,25905.0,9884
1263,BEL,1989,26690.0,9938
1264,BEL,1990,27412.0,9969
1265,BEL,1991,27848.0,10006
1266,BEL,1992,28200.0,10047
1267,BEL,1993,27857.0,10086
1268,BEL,1994,28707.0,10118
1269,BEL,1995,29370.0,10139
1270,BEL,1996,29820.0,10159
1271,BEL,1997,30894.0,10183
1272,BEL,1998,31481.0,10205
1273,BEL,1999,32572.0,10228
1274,BEL,2000,33720.0,10253
1275,BEL,2001,33923.0,10289
1276,BEL,2002,34420.0,10335
1277,BEL,2003,34588.0,10378
1278,BEL,2004,35740.0,10423
1279,BEL,2005,36338.0,10481
1280,BEL,2006,37052.0,10550
1281,BEL,2007,38083.0,10628
1282,BEL,2008,38117.0,10712
1283,BEL,2009,36999.0,10799
1284,BEL,2010,37739.0,10922
1285,BEL,2011,38130.0,11040
1286,BEL,2012,37906.0,11109
1287,BEL,2013,37737.0,11162
1288,BEL,2014,38228.0,11211
1289,BEL,2015,38569.0,11276
1290,BEL,2016,38766.0,11334
1291,BEL,2017,39352.0,11377
1292,BEL,2018,39756.0,11429
1293,BEN,1950,1627.0,1673
1294,BEN,1951,1597.0,1706
1295,BEN,1952,1565.0,1740
1296,BEN,1953,1492.0,1776
1297,BEN,1954,1505.0,1812
1298,BEN,1955,1474.0,1851
1299,BEN,1956,1444.0,1891
1300,BEN,1957,1414.0,1932
1301,BEN,1958,1435.0,1975
1302,BEN,1959,1457.0,2019
1303,BEN,1960,1468.0,2065
1304,BEN,1961,1482.0,2113
1305,BEN,1962,1400.0,2165
1306,BEN,1963,1430.0,2217
1307,BEN,1964,1492.0,2271
1308,BEN,1965,1532.0,2328
1309,BEN,1966,1549.0,2387
1310,BEN,1967,1525.0,2448
1311,BEN,1968,1545.0,2511
1312,BEN,1969,1551.0,2577
1313,BEN,1970,1543.0,2646
1314,BEN,1971,1535.0,2717
1315,BEN,1972,1640.0,2791
1316,BEN,1973,1666.0,2869
1317,BEN,1974,1733.0,2949
1318,BEN,1975,1570.0,3033
1319,BEN,1976,1548.0,3120
1320,BEN,1977,1570.0,3211
1321,BEN,1978,1519.0,3305
1322,BEN,1979,1594.0,3403
1323,BEN,1980,1691.0,3510
1324,BEN,1981,1733.0,3622
1325,BEN,1982,1862.0,3737
1326,BEN,1983,1728.0,3856
1327,BEN,1984,1809.0,3979
1328,BEN,1985,1886.0,4108
1329,BEN,1986,1867.0,4241
1330,BEN,1987,1782.0,4377
1331,BEN,1988,1780.0,4517
1332,BEN,1989,1715.0,4664
1333,BEN,1990,1811.0,4817
1334,BEN,1991,1812.0,4977
1335,BEN,1992,1791.0,5144
1336,BEN,1993,1792.0,5393
1337,BEN,1994,1732.0,5605
1338,BEN,1995,1836.0,5721
1339,BEN,1996,1840.0,5874
1340,BEN,1997,1868.0,6055
1341,BEN,1998,1863.0,6253
1342,BEN,1999,1882.0,6461
1343,BEN,2000,1909.0,6677
1344,BEN,2001,1928.0,6902
1345,BEN,2002,1934.0,7130
1346,BEN,2003,1920.0,7360
1347,BEN,2004,1924.0,7589
1348,BEN,2005,1876.0,7838
1349,BEN,2006,1871.0,8089
1350,BEN,2007,1905.0,8335
1351,BEN,2008,1920.0,8603
1352,BEN,2009,1889.0,8884
1353,BEN,2010,1855.0,9179
1354,BEN,2011,1836.0,9486
1355,BEN,2012,1867.0,9805
1356,BEN,2013,1939.0,10135
1357,BEN,2014,2008.0,10480
1358,BEN,2015,2055.0,10842
1359,BEN,2016,2080.0,11220
1360,BEN,2017,2142.0,11613
1361,BEN,2018,2220.0,12018
1362,BFA,1950,756.0,4376
1363,BFA,1951,776.0,4423
1364,BFA,1952,797.0,4470
1365,BFA,1953,816.0,4518
1366,BFA,1954,838.0,4566
1367,BFA,1955,859.0,4614
1368,BFA,1956,883.0,4664
1369,BFA,1957,905.0,4713
1370,BFA,1958,929.0,4764
1371,BFA,1959,953.0,4814
1372,BFA,1960,971.0,4866
1373,BFA,1961,1004.0,4891
1374,BFA,1962,1060.0,4920
1375,BFA,1963,1039.0,4953
1376,BFA,1964,1055.0,4990
1377,BFA,1965,1087.0,5032
1378,BFA,1966,1082.0,5077
1379,BFA,1967,1165.0,5128
1380,BFA,1968,1189.0,5183
1381,BFA,1969,1199.0,5243
1382,BFA,1970,1188.0,5304
1383,BFA,1971,1219.0,5366
1384,BFA,1972,1253.0,5434
1385,BFA,1973,1172.0,5508
1386,BFA,1974,1132.0,5587
1387,BFA,1975,1068.0,5673
1388,BFA,1976,1039.0,5765
1389,BFA,1977,1090.0,5891
1390,BFA,1978,1189.0,6026
1391,BFA,1979,1173.0,6168
1392,BFA,1980,1165.0,6318
1393,BFA,1981,1186.0,6474
1394,BFA,1982,1183.0,6637
1395,BFA,1983,1140.0,6807
1396,BFA,1984,1129.0,6985
1397,BFA,1985,1243.0,7171
1398,BFA,1986,1400.0,7371
1399,BFA,1987,1336.0,7592
1400,BFA,1988,1403.0,7833
1401,BFA,1989,1342.0,8092
1402,BFA,1990,1286.0,8361
1403,BFA,1991,1331.0,8646
1404,BFA,1992,1265.0,8943
1405,BFA,1993,1240.0,9250
1406,BFA,1994,1189.0,9587
1407,BFA,1995,1191.0,9924
1408,BFA,1996,1256.0,10269
1409,BFA,1997,1268.0,10507
1410,BFA,1998,1294.0,10759
1411,BFA,1999,1319.0,11075
1412,BFA,2000,1275.0,11405
1413,BFA,2001,1283.0,11828
1414,BFA,2002,1256.0,12380
1415,BFA,2003,1278.0,12829
1416,BFA,2004,1269.0,13178
1417,BFA,2005,1310.0,13540
1418,BFA,2006,1323.0,13917
1419,BFA,2007,1309.0,14309
1420,BFA,2008,1315.0,14722
1421,BFA,2009,1287.0,15152
1422,BFA,2010,1326.0,15600
1423,BFA,2011,1344.0,16064
1424,BFA,2012,1388.0,16563
1425,BFA,2013,1422.0,17072
1426,BFA,2014,1437.0,17575
1427,BFA,2015,1450.0,18094
1428,BFA,2016,1483.0,18621
1429,BFA,2017,1530.0,19158
1430,BFA,2018,1590.0,19700
1431,BGD,1950,861.0,45646
1432,BGD,1951,862.0,46150
1433,BGD,1952,874.0,46882
1434,BGD,1953,872.0,47653
1435,BGD,1954,872.0,48593
1436,BGD,1955,810.0,49588
1437,BGD,1956,878.0,50462
1438,BGD,1957,845.0,51346
1439,BGD,1958,813.0,52377
1440,BGD,1959,838.0,53459
1441,BGD,1960,869.0,54593
1442,BGD,1961,899.0,55709
1443,BGD,1962,877.0,56803
1444,BGD,1963,947.0,58186
1445,BGD,1964,939.0,59359
1446,BGD,1965,969.0,60284
1447,BGD,1966,963.0,61496
1448,BGD,1967,921.0,62765
1449,BGD,1968,987.0,64072
1450,BGD,1969,980.0,65417
1451,BGD,1970,1004.0,67331
1452,BGD,1971,934.0,69150
1453,BGD,1972,807.0,70677
1454,BGD,1973,792.0,72383
1455,BGD,1974,872.0,74585
1456,BGD,1975,843.0,76153
1457,BGD,1976,862.0,77821
1458,BGD,1977,843.0,80314
1459,BGD,1978,878.0,82813
1460,BGD,1979,894.0,85361
1461,BGD,1980,875.0,87937
1462,BGD,1981,878.0,90517
1463,BGD,1982,869.0,92626
1464,BGD,1983,891.0,94788
1465,BGD,1984,918.0,96955
1466,BGD,1985,925.0,99154
1467,BGD,1986,944.0,101438
1468,BGD,1987,960.0,103816
1469,BGD,1988,964.0,106284
1470,BGD,1989,966.0,108842
1471,BGD,1990,1006.0,111437
1472,BGD,1991,1031.0,113756
1473,BGD,1992,1062.0,116169
1474,BGD,1993,1096.0,118566
1475,BGD,1994,1136.0,120935
1476,BGD,1995,1183.0,123279
1477,BGD,1996,1234.0,125623
1478,BGD,1997,1292.0,128012
1479,BGD,1998,1348.0,130476
1480,BGD,1999,1413.0,132908
1481,BGD,2000,1485.0,135211
1482,BGD,2001,1551.0,137428
1483,BGD,2002,1621.0,139587
1484,BGD,2003,1711.0,141670
1485,BGD,2004,1813.0,143670
1486,BGD,2005,1926.0,145579
1487,BGD,2006,2058.0,147415
1488,BGD,2007,2194.0,149092
1489,BGD,2008,2321.0,150613
1490,BGD,2009,2449.0,152247
1491,BGD,2010,2599.0,153992
1492,BGD,2011,2772.0,155707
1493,BGD,2012,2914.0,157407
1494,BGD,2013,3057.0,159087
1495,BGD,2014,3217.0,160744
1496,BGD,2015,3402.0,162374
1497,BGD,2016,3604.0,164044
1498,BGD,2017,3837.0,165767
1499,BGD,2018,4099.0,167475
1500,BGR,1,,500
1501,BGR,1000,,800
1502,BGR,1500,,800
1503,BGR,1600,,1250
1504,BGR,1700,,1250
1505,BGR,1820,,2187
1506,BGR,1850,,2500
1507,BGR,1870,1339.0,2586
1508,BGR,1890,,3445
1509,BGR,1892,1804.0,0
1510,BGR,1899,1572.0,0
1511,BGR,1900,,4000
1512,BGR,1905,1722.0,0
1513,BGR,1910,1812.0,4520
1514,BGR,1911,1812.0,0
1515,BGR,1913,,4720
1516,BGR,1920,1594.0,5072
1517,BGR,1921,1594.0,5148
1518,BGR,1922,,5255
1519,BGR,1923,,5365
1520,BGR,1924,1635.0,5476
1521,BGR,1925,1949.0,5590
1522,BGR,1926,1978.0,5705
1523,BGR,1927,1884.0,5798
1524,BGR,1928,1934.0,5873
1525,BGR,1929,1956.0,5950
1526,BGR,1930,2031.0,6027
1527,BGR,1931,2048.0,6106
1528,BGR,1932,1943.0,6186
1529,BGR,1933,2077.0,6267
1530,BGR,1934,1876.0,6349
1531,BGR,1935,1992.0,6415
1532,BGR,1936,2209.0,6469
1533,BGR,1937,2410.0,6514
1534,BGR,1938,2389.0,6564
1535,BGR,1939,2672.0,6614
1536,BGR,1940,2683.0,6666
1537,BGR,1941,2386.0,6715
1538,BGR,1942,2299.0,6771
1539,BGR,1943,2346.0,6828
1540,BGR,1944,2087.0,6885
1541,BGR,1945,1710.0,6942
1542,BGR,1946,,7000
1543,BGR,1947,,7064
1544,BGR,1948,2200.0,7130
1545,BGR,1949,2400.0,7195
1546,BGR,1950,2632.0,7251
1547,BGR,1951,3170.0,7258
1548,BGR,1952,3017.0,7275
1549,BGR,1953,3323.0,7346
1550,BGR,1954,3228.0,7423
1551,BGR,1955,3424.0,7499
1552,BGR,1956,3392.0,7576
1553,BGR,1957,3714.0,7651
1554,BGR,1958,3998.0,7728
1555,BGR,1959,4278.0,7798
1556,BGR,1960,4642.0,7867
1557,BGR,1961,4897.0,7943
1558,BGR,1962,5252.0,8013
1559,BGR,1963,5448.0,8078
1560,BGR,1964,5829.0,8144
1561,BGR,1965,6137.0,8201
1562,BGR,1966,6575.0,8258
1563,BGR,1967,6886.0,8310
1564,BGR,1968,6963.0,8370
1565,BGR,1969,7246.0,8434
1566,BGR,1970,7608.0,8490
1567,BGR,1971,7814.0,8536
1568,BGR,1972,8145.0,8576
1569,BGR,1973,8423.0,8621
1570,BGR,1974,8630.0,8679
1571,BGR,1975,9295.0,8721
1572,BGR,1976,9535.0,8755
1573,BGR,1977,9398.0,8797
1574,BGR,1978,9594.0,8803
1575,BGR,1979,9954.0,8812
1576,BGR,1980,9634.0,8844
1577,BGR,1981,9860.0,8869
1578,BGR,1982,10154.0,8892
1579,BGR,1983,9942.0,8910
1580,BGR,1984,10249.0,8928
1581,BGR,1985,9924.0,8944
1582,BGR,1986,10170.0,8959
1583,BGR,1987,10173.0,8972
1584,BGR,1988,10098.0,8982
1585,BGR,1989,9908.0,8990
1586,BGR,1990,8922.0,8894
1587,BGR,1991,8320.0,8806
1588,BGR,1992,7846.0,8712
1589,BGR,1993,7959.0,8643
1590,BGR,1994,8212.0,8614
1591,BGR,1995,8567.0,8576
1592,BGR,1996,7901.0,8531
1593,BGR,1997,7927.0,8480
1594,BGR,1998,8322.0,8423
1595,BGR,1999,7922.0,8376
1596,BGR,2000,8411.0,8335
1597,BGR,2001,8832.0,8171
1598,BGR,2002,9472.0,7995
1599,BGR,2003,10081.0,7932
1600,BGR,2004,10854.0,7872
1601,BGR,2005,11758.0,7813
1602,BGR,2006,12706.0,7754
1603,BGR,2007,13785.0,7697
1604,BGR,2008,14762.0,7644
1605,BGR,2009,14363.0,7595
1606,BGR,2010,14686.0,7545
1607,BGR,2011,15112.0,7496
1608,BGR,2012,15204.0,7453
1609,BGR,2013,15420.0,7412
1610,BGR,2014,15711.0,7370
1611,BGR,2015,16373.0,7323
1612,BGR,2016,17037.0,7272
1613,BGR,2017,17764.0,7219
1614,BGR,2018,18444.0,7167
1615,BHR,1950,3354.0,115
1616,BHR,1951,3483.0,118
1617,BHR,1952,3614.0,120
1618,BHR,1953,3747.0,123
1619,BHR,1954,3883.0,127
1620,BHR,1955,4014.0,130
1621,BHR,1956,4141.0,134
1622,BHR,1957,4262.0,139
1623,BHR,1958,4366.0,144
1624,BHR,1959,4457.0,150
1625,BHR,1960,4532.0,157
1626,BHR,1961,4594.0,164
1627,BHR,1962,4672.0,172
1628,BHR,1963,4772.0,179
1629,BHR,1964,4898.0,186
1630,BHR,1965,5058.0,191
1631,BHR,1966,5233.0,197
1632,BHR,1967,5423.0,202
1633,BHR,1968,5611.0,208
1634,BHR,1969,5812.0,214
1635,BHR,1970,6038.0,220
1636,BHR,1971,6349.0,225
1637,BHR,1972,6692.0,231
1638,BHR,1973,6975.0,239
1639,BHR,1974,7291.0,248
1640,BHR,1975,6252.0,259
1641,BHR,1976,6875.0,274
1642,BHR,1977,7084.0,297
1643,BHR,1978,7037.0,323
1644,BHR,1979,6730.0,336
1645,BHR,1980,6994.0,348
1646,BHR,1981,6875.0,363
1647,BHR,1982,7036.0,378
1648,BHR,1983,7240.0,393
1649,BHR,1984,7264.0,408
1650,BHR,1985,6972.0,424
1651,BHR,1986,6880.0,440
1652,BHR,1987,6786.0,455
1653,BHR,1988,6802.0,469
1654,BHR,1989,6751.0,485
1655,BHR,1990,6542.0,500
1656,BHR,1991,7060.0,514
1657,BHR,1992,7994.0,528
1658,BHR,1993,9102.0,541
1659,BHR,1994,9935.0,555
1660,BHR,1995,10695.0,569
1661,BHR,1996,11641.0,584
1662,BHR,1997,12528.0,600
1663,BHR,1998,13776.0,619
1664,BHR,1999,15264.0,642
1665,BHR,2000,17022.0,671
1666,BHR,2001,18153.0,704
1667,BHR,2002,19488.0,742
1668,BHR,2003,21392.0,786
