,iso3,year,ideal
9011,TJK,2000,0.1418201
9012,TJK,2002,0.05234078
9013,TJK,2003,0.08243658
9014,TJK,2004,-0.1111408
9015,TJK,2005,-0.2890934
9016,TJK,2006,-0.3465122
9017,TJK,2007,-0.3453777
9018,TJK,2008,-0.4485837
9019,TJK,2009,-0.4442931
9020,TJK,2010,-0.3226365
9021,TJK,2011,-0.3299422
9022,TJK,2012,-0.4145769
9023,TJK,2013,-0.558721
9024,TJK,2014,-0.9067331
9025,TJK,2015,-0.7131613
9026,TJK,2016,-0.6688965
9027,TJK,2017,-0.7124107
9028,TJK,2018,-0.5916332
9029,TJK,2019,-0.6388659
9030,TJK,2020,-0.5458366
9031,TJK,2021,-0.586179
9032,TJK,2022,-0.5905108
9033,KGZ,1992,0.7116896
9034,KGZ,1993,0.4041251
9035,KGZ,1994,0.1089826
9036,KGZ,1995,0.1122198
9037,KGZ,1996,0.3770679
9038,KGZ,1997,0.3901244
9039,KGZ,1998,0.4388625
9040,KGZ,2000,0.08496046
9041,KGZ,2002,0.09065553
9042,KGZ,2003,0.05868164
9043,KGZ,2004,-0.2022402
9044,KGZ,2005,-0.1965145
9045,KGZ,2006,-0.343693
9046,KGZ,2007,-0.478057
9047,KGZ,2008,-0.3389768
9048,KGZ,2009,-0.3221989
9049,KGZ,2010,-0.1963361
9050,KGZ,2011,-0.284794
9051,KGZ,2012,-0.1679507
9052,KGZ,2013,-0.6491578
9053,KGZ,2014,-0.5727819
9054,KGZ,2015,-0.7956552
9055,KGZ,2016,-0.6042399
9056,KGZ,2017,-0.6456171
9057,KGZ,2018,-0.7698276
9058,KGZ,2019,-0.7620685
9059,KGZ,2020,-0.7727721
9060,KGZ,2021,-0.8245497
9061,KGZ,2022,-0.7532318
9062,UZB,1994,0.4321736
9063,UZB,1995,0.9782237
9064,UZB,1996,0.8393673
9065,UZB,1997,0.6804117
9066,UZB,1998,0.7316036
9067,UZB,1999,0.7638686
9068,UZB,2000,0.5046783
9069,UZB,2002,0.5182995
9070,UZB,2003,0.4388709
9071,UZB,2004,0.1092982
9072,UZB,2005,-0.3431984
9073,UZB,2006,-0.5107057
9074,UZB,2007,-0.5167478
9075,UZB,2008,-0.4672792
9076,UZB,2009,-0.2645206
9077,UZB,2010,-0.3674141
9078,UZB,2011,-0.5388347
9079,UZB,2012,-0.2678012
9080,UZB,2013,-0.3510078
9081,UZB,2014,-0.3853283
9082,UZB,2015,-0.382077
9083,UZB,2016,-0.263169
9084,UZB,2017,-0.2731274
9085,UZB,2018,-0.4732158
9086,UZB,2019,-0.3377519
9087,UZB,2020,-0.6355257
9088,UZB,2021,-0.6855477
9089,UZB,2022,-0.7065665
9090,KAZ,1992,0.6015865
9091,KAZ,1993,0.5526992
9092,KAZ,1994,0.5773714
9093,KAZ,1995,0.5817616
9094,KAZ,1996,0.594754
9095,KAZ,1997,0.4377086
9096,KAZ,1998,0.3575945
9097,KAZ,1999,0.4554698
9098,KAZ,2000,0.4054399
9099,KAZ,2001,0.2049053
9100,KAZ,2002,0.1846736
9101,KAZ,2003,0.14366
9102,KAZ,2004,-0.09551013
9103,KAZ,2005,-0.1728283
9104,KAZ,2006,-0.2531233
9105,KAZ,2007,-0.1754867
9106,KAZ,2008,-0.2058543
9107,KAZ,2009,-0.215704
9108,KAZ,2010,-0.3006316
9109,KAZ,2011,-0.3980632
9110,KAZ,2012,-0.3421023
9111,KAZ,2013,-0.5179668
9112,KAZ,2014,-0.4090549
9113,KAZ,2015,-0.5899205
9114,KAZ,2016,-0.4371991
9115,KAZ,2017,-0.5722189
9116,KAZ,2018,-0.4406442
9117,KAZ,2019,-0.6351388
9118,KAZ,2020,-0.5238422
9119,KAZ,2021,-0.5098851
9120,KAZ,2022,-0.7729208
9121,CHN,1971,-0.9867369
9122,CHN,1972,-0.7099539
9123,CHN,1973,-0.5914899
9124,CHN,1974,-0.8575978
9125,CHN,1975,-0.2557647
9126,CHN,1976,-1.045763
9127,CHN,1977,-0.8334133
9128,CHN,1978,-0.2467513
9129,CHN,1979,-0.05154557
9130,CHN,1980,-0.0397292
9131,CHN,1981,-0.01863525
9132,CHN,1982,0.1939898
9133,CHN,1983,0.1846194
9134,CHN,1984,0.1796058
9135,CHN,1985,0.1865881
9136,CHN,1986,0.1903766
9137,CHN,1987,0.1899651
9138,CHN,1988,-0.01680999
9139,CHN,1989,-0.07838806
9140,CHN,1990,-0.1640446
9141,CHN,1991,-0.2940205
9142,CHN,1992,-0.7167007
9143,CHN,1993,-1.407488
9144,CHN,1994,-1.601727
9145,CHN,1995,-1.507843
9146,CHN,1996,-1.281211
9147,CHN,1997,-1.154853
9148,CHN,1998,-0.4473244
9149,CHN,1999,-0.6418882
9150,CHN,2000,-0.7373157
9151,CHN,2001,-0.599888
9152,CHN,2002,-0.5334176
9153,CHN,2003,-0.9393679
9154,CHN,2004,-0.8513886
9155,CHN,2005,-0.7586451
9156,CHN,2006,-0.889261
9157,CHN,2007,-0.6400869
9158,CHN,2008,-0.674257
9159,CHN,2009,-0.6402108
9160,CHN,2010,-0.8526499
9161,CHN,2011,-0.7491211
9162,CHN,2012,-0.8688104
9163,CHN,2013,-0.530105
9164,CHN,2014,-0.8573933
9165,CHN,2015,-0.2789295
9166,CHN,2016,-0.4733075
9167,CHN,2017,-0.3967325
9168,CHN,2018,-0.5201336
9169,CHN,2019,-0.3706424
9170,CHN,2020,-0.5787069
9171,CHN,2021,-0.2947496
9172,CHN,2022,-0.9781309
9173,MNG,1961,-2.053458
9174,MNG,1962,-2.235953
9175,MNG,1963,-2.705115
9176,MNG,1965,-2.334924
9177,MNG,1966,-2.156034
9178,MNG,1967,-1.600116
9179,MNG,1968,-1.70989
9180,MNG,1969,-1.694008
9181,MNG,1970,-2.375452
9182,MNG,1971,-2.412969
9183,MNG,1972,-2.076332
9184,MNG,1973,-2.193215
9185,MNG,1974,-2.088293
9186,MNG,1975,-2.340861
9187,MNG,1976,-2.018806
9188,MNG,1977,-2.397359
9189,MNG,1978,-2.350737
9190,MNG,1979,-2.297472
9191,MNG,1980,-2.114499
9192,MNG,1981,-2.096094
9193,MNG,1982,-1.921884
9194,MNG,1983,-1.891049
9195,MNG,1984,-1.373548
9196,MNG,1985,-1.589538
9197,MNG,1986,-1.30795
9198,MNG,1987,-1.070678
9199,MNG,1988,-0.8461081
9200,MNG,1989,-0.6637121
9201,MNG,1990,-0.6518664
9202,MNG,1991,-0.2151279
9203,MNG,1992,-0.3414462
9204,MNG,1993,1.919809
9205,MNG,1994,-0.1438838
9206,MNG,1995,-0.07101693
9207,MNG,1996,0.01345044
9208,MNG,1997,-0.06698948
9209,MNG,1998,-0.2213036
9210,MNG,1999,-0.2296032
9211,MNG,2000,-0.2365576
9212,MNG,2001,-0.2914305
9213,MNG,2002,-0.4417499
9214,MNG,2003,-0.3900894
9215,MNG,2004,-0.4493327
9216,MNG,2005,-0.4602395
9217,MNG,2006,-0.2986361
9218,MNG,2007,-0.2827179
9219,MNG,2008,-0.3181518
9220,MNG,2009,-0.4059229
9221,MNG,2010,-0.2937243
9222,MNG,2011,-0.2351363
9223,MNG,2012,-0.2304491
9224,MNG,2013,-0.4419966
9225,MNG,2014,-0.4782021
9226,MNG,2015,-0.5176678
9227,MNG,2016,-0.5411044
9228,MNG,2017,-0.5725859
9229,MNG,2018,-0.5410049
9230,MNG,2019,-0.617014
9231,MNG,2020,-0.5693872
9232,MNG,2021,-0.611409
9233,MNG,2022,-0.533646
9234,TWN,1946,0.9161039
9235,TWN,1947,0.6531545
9236,TWN,1948,0.774279
9237,TWN,1949,0.8754193
9238,TWN,1950,0.8376055
9239,TWN,1951,1.02099
9240,TWN,1952,0.7408022
9241,TWN,1953,0.4407951
9242,TWN,1954,1.005164
9243,TWN,1955,1.242582
9244,TWN,1956,1.265575
9245,TWN,1957,1.314909
9246,TWN,1958,1.032563
9247,TWN,1959,0.9868583
9248,TWN,1960,1.095322
9249,TWN,1961,1.171178
9250,TWN,1962,0.638062
9251,TWN,1963,0.8085185
9252,TWN,1965,0.935659
9253,TWN,1966,1.127517
9254,TWN,1967,0.5011992
9255,TWN,1968,0.8953528
9256,TWN,1969,0.6883541
9257,TWN,1970,0.721293
9258,TWN,1971,0.8898378
9259,PRK,1991,-1.370676
9260,PRK,1992,-1.376426
9261,PRK,1993,-1.748941
9262,PRK,1994,-1.93491
9263,PRK,1995,-1.782423
9264,PRK,1996,-1.96872
9265,PRK,1997,-2.034529
9266,PRK,1998,-1.906666
9267,PRK,1999,-1.642606
9268,PRK,2000,-1.454049
9269,PRK,2001,-1.603467
9270,PRK,2002,-1.544961
9271,PRK,2003,-1.269353
9272,PRK,2004,-1.495555
9273,PRK,2005,-1.391199
9274,PRK,2006,-1.024642
9275,PRK,2007,-1.259772
9276,PRK,2008,-1.402564
9277,PRK,2009,-1.62857
9278,PRK,2010,-2.126137
9279,PRK,2011,-1.805364
9280,PRK,2012,-2.065722
9281,PRK,2013,-2.153579
9282,PRK,2014,-2.138773
9283,PRK,2015,-0.5383245
9284,PRK,2016,-0.666567
9285,PRK,2017,-0.2406256
9286,PRK,2018,-0.6700364
9287,PRK,2019,-0.2045571
9288,PRK,2020,-0.2566075
9289,PRK,2021,-0.2491441
9290,PRK,2022,-0.5622199
9291,KOR,1991,0.5032703
9292,KOR,1992,0.5513126
9293,KOR,1993,0.5800122
9294,KOR,1994,0.5735007
9295,KOR,1995,0.5367372
9296,KOR,1996,0.6195308
9297,KOR,1997,0.6086912
9298,KOR,1998,0.7378712
9299,KOR,1999,0.598417
9300,KOR,2000,0.637571
9301,KOR,2001,0.648325
9302,KOR,2002,0.7925964
9303,KOR,2003,0.7770627
9304,KOR,2004,0.7529774
9305,KOR,2005,0.5525171
9306,KOR,2006,0.6973405
9307,KOR,2007,0.5509621
9308,KOR,2008,0.6140669
9309,KOR,2009,0.6634861
9310,KOR,2010,0.6075713
9311,KOR,2011,0.7017903
9312,KOR,2012,0.7122682
9313,KOR,2013,0.6910969
9314,KOR,2014,0.7849946
9315,KOR,2015,0.7939392
9316,KOR,2016,1.037665
9317,KOR,2017,0.949332
9318,KOR,2018,0.8827172
9319,KOR,2019,0.8193215
9320,KOR,2020,0.8714492
9321,KOR,2021,0.9391744
9322,KOR,2022,0.9604577
9323,JPN,1956,0.620045
9324,JPN,1957,0.4359014
9325,JPN,1958,0.5616288
9326,JPN,1959,0.5061183
9327,JPN,1960,1.083808
9328,JPN,1961,0.7949185
9329,JPN,1962,1.188784
9330,JPN,1963,1.246432
9331,JPN,1965,1.113603
9332,JPN,1966,1.108584
9333,JPN,1967,0.9489556
9334,JPN,1968,1.379215
9335,JPN,1969,1.132988
9336,JPN,1970,1.042327
9337,JPN,1971,0.8947424
9338,JPN,1972,1.335914
9339,JPN,1973,1.24106
9340,JPN,1974,1.01211
9341,JPN,1975,0.9901948
9342,JPN,1976,1.285575
9343,JPN,1977,1.192461
9344,JPN,1978,1.090585
9345,JPN,1979,1.227439
9346,JPN,1980,1.276803
9347,JPN,1981,1.326654
9348,JPN,1982,1.303082
9349,JPN,1983,1.338273
9350,JPN,1984,1.41732
9351,JPN,1985,1.385142
9352,JPN,1986,1.372884
9353,JPN,1987,1.370251
9354,JPN,1988,1.432661
9355,JPN,1989,1.518417
9356,JPN,1990,1.510226
9357,JPN,1991,1.326771
9358,JPN,1992,1.049554
9359,JPN,1993,1.251981
9360,JPN,1994,1.288188
9361,JPN,1995,1.037582
9362,JPN,1996,1.109949
9363,JPN,1997,0.891959
9364,JPN,1998,0.7931991
9365,JPN,1999,0.7670653
9366,JPN,2000,0.7593262
9367,JPN,2001,0.7946361
9368,JPN,2002,0.7847271
9369,JPN,2003,0.7623452
9370,JPN,2004,0.7903884
9371,JPN,2005,0.7269891
9372,JPN,2006,0.8687542
9373,JPN,2007,0.6118818
9374,JPN,2008,0.5421653
9375,JPN,2009,0.6143993
9376,JPN,2010,0.6458868
9377,JPN,2011,0.6796155
9378,JPN,2012,0.605137
9379,JPN,2013,0.706232
9380,JPN,2014,0.9012741
9381,JPN,2015,0.6609376
9382,JPN,2016,0.723246
9383,JPN,2017,0.6344021
9384,JPN,2018,0.7553084
9385,JPN,2019,0.6832689
9386,JPN,2020,0.5924412
9387,JPN,2021,0.6981954
9388,JPN,2022,0.7790576
9389,IND,1946,0.156319
9390,IND,1947,-0.3116821
9391,IND,1948,0.2040156
9392,IND,1949,0.03892303
9393,IND,1950,-0.4188609
9394,IND,1951,0.1887624
9395,IND,1952,-0.6990816
9396,IND,1953,-0.5411387
9397,IND,1954,-0.8280511
9398,IND,1955,-1.05122
9399,IND,1956,-0.9625408
9400,IND,1957,-0.7268114
9401,IND,1958,-0.832183
9402,IND,1959,-0.8415769
9403,IND,1960,-0.9735017
9404,IND,1961,-0.6896535
9405,IND,1962,0.25651
9406,IND,1963,-0.2881382
9407,IND,1965,-0.02876853
9408,IND,1966,-0.4214257
9409,IND,1967,-0.784235
9410,IND,1968,-0.5843141
9411,IND,1969,-0.3448767
9412,IND,1970,-0.3240017
9413,IND,1971,-0.8353814
9414,IND,1972,-0.391243
9415,IND,1973,-0.2732706
9416,IND,1974,-0.8204016
9417,IND,1975,-0.2366494
9418,IND,1976,-0.4131301
9419,IND,1977,-0.2911486
9420,IND,1978,-0.0485545
9421,IND,1979,-0.2494878
9422,IND,1980,-0.4602578
9423,IND,1981,-0.3995322
9424,IND,1982,-0.6126846
9425,IND,1983,-0.3513694
9426,IND,1984,-0.3861
9427,IND,1985,-0.5152552
9428,IND,1986,-0.7847864
9429,IND,1987,-0.7088616
9430,IND,1988,-0.5292002
9431,IND,1989,-0.7637244
9432,IND,1990,-0.8596182
9433,IND,1991,-0.7507765
9434,IND,1992,-0.7475344
9435,IND,1993,-1.13055
9436,IND,1994,-1.390266
9437,IND,1995,-1.659849
9438,IND,1996,-1.622464
9439,IND,1997,-1.154779
9440,IND,1998,-0.705455
9441,IND,1999,-0.6169772
9442,IND,2000,-0.6577229
9443,IND,2001,-0.6406781
9444,IND,2002,-0.1459766
9445,IND,2003,-0.1331409
9446,IND,2004,-0.4226781
9447,IND,2005,-0.2547613
9448,IND,2006,-0.5711806
9449,IND,2007,-0.4915184
9450,IND,2008,-0.6759565
9451,IND,2009,-0.4912694
9452,IND,2010,-0.5585424
9453,IND,2011,-0.5568637
9454,IND,2012,-0.6771772
9455,IND,2013,-0.6176036
9456,IND,2014,-0.8535628
9457,IND,2015,-0.1957604
9458,IND,2016,-0.3310393
9459,IND,2017,-0.2115453
9460,IND,2018,-0.3046941
9461,IND,2019,-0.2054145
9462,IND,2020,-0.1318641
9463,IND,2021,-0.09164663
9464,IND,2022,-0.2489887
9465,BTN,1971,-0.3890973
9466,BTN,1972,0.1645196
9467,BTN,1973,0.1414366
9468,BTN,1974,-0.5317527
9469,BTN,1975,-0.09642033
9470,BTN,1976,-0.1688786
9471,BTN,1977,-0.2762768
9472,BTN,1978,-0.2207365
9473,BTN,1979,-0.1631911
9474,BTN,1980,-0.2162571
9475,BTN,1981,-0.3525088
9476,BTN,1982,-0.277505
9477,BTN,1983,-0.2225718
9478,BTN,1984,-0.2770137
9479,BTN,1985,-0.3270632
9480,BTN,1986,-0.3866131
9481,BTN,1987,-0.5193218
9482,BTN,1988,-0.202693
9483,BTN,1989,-0.4775149
9484,BTN,1990,-0.6904471
9485,BTN,1991,-0.7991525
9486,BTN,1992,-0.526684
9487,BTN,1993,-0.6514676
9488,BTN,1994,-0.6906384
9489,BTN,1995,-0.6108456
9490,BTN,1996,-0.4113262
9491,BTN,1997,-0.6496707
9492,BTN,1998,-0.6814346
9493,BTN,1999,-0.7109385
9494,BTN,2000,-0.9030573
9495,BTN,2001,-0.6443012
9496,BTN,2002,-0.5639586
9497,BTN,2003,-0.2273026
9498,BTN,2004,-0.5689049
9499,BTN,2005,-0.4826785
9500,BTN,2006,-0.5369977
9501,BTN,2007,-0.3709888
9502,BTN,2008,-0.4508721
9503,BTN,2009,-0.5543322
9504,BTN,2010,-0.4512889
9505,BTN,2011,-0.5855882
9506,BTN,2012,-0.5435829
9507,BTN,2013,-0.6284673
9508,BTN,2014,-0.5845444
9509,BTN,2015,-0.4498659
9510,BTN,2016,-0.5502668
9511,BTN,2017,-0.6623377
9512,BTN,2018,-0.5524353
9513,BTN,2019,-0.581738
9514,BTN,2020,-0.5257733
9515,BTN,2021,-0.3277766
9516,BTN,2022,-0.3544677
9517,PAK,1947,0.3870006
9518,PAK,1948,0.1430131
9519,PAK,1949,0.2332519
9520,PAK,1950,0.07940873
9521,PAK,1951,-0.1903657
9522,PAK,1952,-0.5211312
9523,PAK,1953,-0.6400034
9524,PAK,1954,0.001615961
9525,PAK,1955,0.2774577
9526,PAK,1956,0.6299067
9527,PAK,1957,0.5743624
9528,PAK,1958,0.6907129
9529,PAK,1959,0.2538087
9530,PAK,1960,0.3537216
9531,PAK,1961,0.1534279
9532,PAK,1962,0.09231898
9533,PAK,1963,0.4226198
9534,PAK,1965,-0.5008055
9535,PAK,1966,-0.5703569
9536,PAK,1967,-1.03215
9537,PAK,1968,-0.7167006
9538,PAK,1969,-0.5775508
9539,PAK,1970,-0.4062176
9540,PAK,1971,-0.4682661
9541,PAK,1972,-0.08970346
9542,PAK,1973,-0.4034111
9543,PAK,1974,-0.2476709
9544,PAK,1975,-0.08700714
9545,PAK,1976,-0.3275144
9546,PAK,1977,-0.02094443
9547,PAK,1978,-0.2414761
9548,PAK,1979,-0.08385998
9549,PAK,1980,-0.02256926
9550,PAK,1981,-0.1086842
9551,PAK,1982,-0.1067882
9552,PAK,1983,-0.2193871
9553,PAK,1984,-0.1897257
9554,PAK,1985,-0.2389821
9555,PAK,1986,-0.3694269
9556,PAK,1987,-0.4518333
9557,PAK,1988,-0.6135446
9558,PAK,1989,-0.8706472
9559,PAK,1990,-0.5543363
9560,PAK,1991,-0.8968378
9561,PAK,1992,-0.9930984
9562,PAK,1993,-0.9703211
9563,PAK,1994,-0.9901023
9564,PAK,1995,-1.141931
9565,PAK,1996,-1.052916
9566,PAK,1997,-0.8727202
9567,PAK,1998,-0.7169087
9568,PAK,1999,-0.6096229
9569,PAK,2000,-0.9051657
9570,PAK,2001,-0.7520217
9571,PAK,2002,-0.349371
9572,PAK,2003,-0.4342758
9573,PAK,2004,-0.6472881
9574,PAK,2005,-0.6262687
9575,PAK,2006,-0.6839334
9576,PAK,2007,-0.6211765
9577,PAK,2008,-0.7775045
9578,PAK,2009,-0.5761956
9579,PAK,2010,-0.8480176
9580,PAK,2011,-0.7961661
9581,PAK,2012,-0.9224067
9582,PAK,2013,-0.5982136
9583,PAK,2014,-0.9992267
9584,PAK,2015,-0.2376649
9585,PAK,2016,-0.3621833
9586,PAK,2017,-0.2434507
9587,PAK,2018,-0.3662043
9588,PAK,2019,-0.1401831
9589,PAK,2020,-0.1649511
9590,PAK,2021,-0.08364521
9591,PAK,2022,-0.42693
9592,BGD,1974,-0.2945521
9593,BGD,1975,-0.1633185
9594,BGD,1976,-0.2764259
9595,BGD,1977,-0.1661375
9596,BGD,1978,-0.08323662
9597,BGD,1979,-0.07975245
9598,BGD,1980,-0.2881813
9599,BGD,1981,-0.1031164
9600,BGD,1982,-0.1419872
9601,BGD,1983,-0.1492009
9602,BGD,1984,-0.1944705
9603,BGD,1985,-0.2542986
9604,BGD,1986,-0.2869335
9605,BGD,1987,-0.4204158
9606,BGD,1988,-0.4318137
9607,BGD,1989,-0.607882
9608,BGD,1990,-0.7465539
9609,BGD,1991,-0.9356487
9610,BGD,1992,-0.9530139
9611,BGD,1993,-0.6396872
9612,BGD,1994,-0.8085523
9613,BGD,1995,-0.8052062
9614,BGD,1996,-0.8230775
9615,BGD,1997,-0.8369991
9616,BGD,1998,-0.7403169
9617,BGD,1999,-0.8216025
9618,BGD,2000,-0.8343882
9619,BGD,2001,-0.6645257
9620,BGD,2002,-0.9148602
9621,BGD,2003,-0.9659255
9622,BGD,2004,-1.144376
9623,BGD,2005,-1.021191
9624,BGD,2006,-0.9744608
9625,BGD,2007,-0.9958249
9626,BGD,2008,-0.8508283
9627,BGD,2009,-0.8696967
9628,BGD,2010,-1.008402
9629,BGD,2011,-1.046012
9630,BGD,2012,-0.8551745
9631,BGD,2013,-0.9929594
9632,BGD,2014,-1.077728
9633,BGD,2015,-0.9944127
9634,BGD,2016,-0.9737618
9635,BGD,2017,-0.7733573
9636,BGD,2018,-0.5983375
9637,BGD,2019,-0.6201012
9638,BGD,2020,-0.6980867
9639,BGD,2021,-0.724763
9640,BGD,2022,-0.6577345
9641,MMR,1948,0.1152183
9642,MMR,1949,0.371237
9643,MMR,1950,-0.3251498
9644,MMR,1951,-0.6408935
9645,MMR,1952,-0.8602171
9646,MMR,1953,-1.09226
9647,MMR,1954,-1.250694
9648,MMR,1955,-0.8414103
9649,MMR,1956,-0.4148434
9650,MMR,1957,-0.7704985
9651,MMR,1958,-0.6087071
9652,MMR,1959,-0.5315684
9653,MMR,1960,-0.4738416
9654,MMR,1961,-0.5497254
9655,MMR,1962,-0.1086263
9656,MMR,1963,-0.2507468
9657,MMR,1965,-0.06914561
9658,MMR,1966,-0.4467891
9659,MMR,1967,-0.3433502
9660,MMR,1968,-0.3299995
9661,MMR,1969,-0.1412587
9662,MMR,1970,0.1402684
9663,MMR,1971,-0.2383837
9664,MMR,1972,-0.1444642
9665,MMR,1973,0.01548056
9666,MMR,1974,0.1029949
9667,MMR,1975,-0.02530389
9668,MMR,1976,-0.2971459
9669,MMR,1977,-0.4554247
9670,MMR,1978,0.1376984
9671,MMR,1979,0.3565335
9672,MMR,1980,0.4080597
9673,MMR,1981,0.273959
9674,MMR,1982,0.3103619
9675,MMR,1983,0.181651
9676,MMR,1984,0.1174296
9677,MMR,1985,-0.05660629
9678,MMR,1986,0.06938652
9679,MMR,1987,-0.1320854
9680,MMR,1988,-0.2355098
9681,MMR,1989,-0.3742444
9682,MMR,1990,-0.3160232
9683,MMR,1991,-0.4151683
9684,MMR,1992,-0.8861444
9685,MMR,1993,-1.159385
9686,MMR,1994,-1.143159
9687,MMR,1995,-1.535261
9688,MMR,1996,-1.710733
9689,MMR,1997,-1.516148
9690,MMR,1998,-1.061401
9691,MMR,1999,-1.315991
9692,MMR,2000,-1.387746
9693,MMR,2001,-1.405065
9694,MMR,2002,-1.29299
9695,MMR,2003,-1.488075
9696,MMR,2004,-1.328181
9697,MMR,2005,-1.102296
9698,MMR,2006,-1.250304
9699,MMR,2007,-1.197138
9700,MMR,2008,-1.334059
9701,MMR,2009,-1.351947
9702,MMR,2010,-1.053592
9703,MMR,2011,-1.315842
9704,MMR,2012,-0.9555229
9705,MMR,2013,-1.234597
9706,MMR,2014,-1.016236
9707,MMR,2015,-0.9805615
9708,MMR,2016,-0.7548728
9709,MMR,2017,-0.7431267
9710,MMR,2018,-0.8534025
9711,MMR,2019,-0.757609
9712,MMR,2020,-0.8539603
9713,MMR,2021,-0.4639778
9714,MMR,2022,-0.1818419
9715,LKA,1955,-0.3194822
9716,LKA,1956,-0.4375099
9717,LKA,1957,-0.6278682
9718,LKA,1958,-0.8127784
9719,LKA,1959,-0.4007394
9720,LKA,1960,-0.814243
9721,LKA,1961,-0.7527226
9722,LKA,1962,-0.1587107
9723,LKA,1963,-0.3624243
9724,LKA,1965,0.2902789
9725,LKA,1966,-0.4005087
9726,LKA,1967,-0.5379466
9727,LKA,1968,-0.288114
9728,LKA,1969,-0.6528228
9729,LKA,1970,-0.6570523
9730,LKA,1971,-0.7120425
9731,LKA,1972,-0.2449496
9732,LKA,1973,-0.2199209
9733,LKA,1974,-0.1472736
9734,LKA,1975,-0.2041708
9735,LKA,1976,-0.4074162
9736,LKA,1977,-0.253006
9737,LKA,1978,-0.1604922
9738,LKA,1979,-0.1490185
9739,LKA,1980,-0.1386368
9740,LKA,1981,-0.2247739
9741,LKA,1982,-0.1872968
9742,LKA,1983,-0.1529213
9743,LKA,1984,-0.1945343
9744,LKA,1985,-0.2444339
9745,LKA,1986,-0.3469675
9746,LKA,1987,-0.512676
9747,LKA,1988,-0.4387278
9748,LKA,1989,-0.5133594
9749,LKA,1990,-0.5737308
9750,LKA,1991,-0.907029
9751,LKA,1992,-1.020541
9752,LKA,1993,-0.9192345
9753,LKA,1994,-1.143801
9754,LKA,1995,-1.0999
9755,LKA,1996,-0.9035393
9756,LKA,1997,-0.8380405
9757,LKA,1998,-0.7553363
9758,LKA,1999,-0.8346715
9759,LKA,2000,-0.8304473
9760,LKA,2001,-0.7453299
9761,LKA,2002,-0.7679544
9762,LKA,2003,-0.6285596
9763,LKA,2004,-0.7125144
9764,LKA,2005,-0.5251529
9765,LKA,2006,-0.6997996
9766,LKA,2007,-0.6892107
9767,LKA,2008,-1.025231
9768,LKA,2009,-0.9953475
9769,LKA,2010,-0.9527062
9770,LKA,2011,-0.967344
9771,LKA,2012,-0.8706287
9772,LKA,2013,-1.074952
9773,LKA,2014,-1.163593
9774,LKA,2015,-0.7335881
9775,LKA,2016,-0.6740948
9776,LKA,2017,-0.7311238
9777,LKA,2018,-0.6169188
9778,LKA,2019,-0.6926795
9779,LKA,2020,-0.7776894
9780,LKA,2021,-0.956757
9781,LKA,2022,-0.85322
9782,MDV,1965,0.2229059
9783,MDV,1966,0.7243062
9784,MDV,1967,0.2824126
9785,MDV,1968,0.7258287
9786,MDV,1969,0.3451782
9787,MDV,1972,0.1947465
9788,MDV,1975,0.1641467
9789,MDV,1976,-0.3336758
9790,MDV,1977,-0.06112122
9791,MDV,1978,-0.1103526
9792,MDV,1979,0.01031766
9793,MDV,1980,-0.4070046
9794,MDV,1981,-0.1864135
9795,MDV,1982,-0.2376505
9796,MDV,1983,-0.2655009
9797,MDV,1984,-0.364976
9798,MDV,1985,-0.4631505
9799,MDV,1986,-0.7774335
9800,MDV,1987,-1.001503
9801,MDV,1988,-0.8554131
9802,MDV,1989,-0.7560142
9803,MDV,1990,-0.7875721
9804,MDV,1991,-0.75888
9805,MDV,1992,-0.610662
9806,MDV,1993,-0.5883704
9807,MDV,1994,-0.503348
9808,MDV,1995,-0.4962411
9809,MDV,1996,-0.4801492
9810,MDV,1997,-0.5389465
9811,MDV,1998,-0.4031353
9812,MDV,1999,-0.4011407
9813,MDV,2000,-0.5430445
9814,MDV,2001,-0.5321928
9815,MDV,2002,-0.5031566
9816,MDV,2003,-0.6974117
9817,MDV,2004,-0.727943
9818,MDV,2005,-0.8537132
9819,MDV,2006,-0.6023429
9820,MDV,2007,-0.7912499
9821,MDV,2008,-0.5550811
9822,MDV,2009,-0.3814603
9823,MDV,2010,-0.4076974
9824,MDV,2011,-0.3116251
9825,MDV,2012,-0.6026779
9826,MDV,2013,-0.4845439
9827,MDV,2014,-0.7104894
9828,MDV,2015,-0.687436
9829,MDV,2016,-0.5581361
9830,MDV,2017,-0.6433699
9831,MDV,2018,-0.5309066
9832,MDV,2019,-0.579875
9833,MDV,2020,-0.4493319
9834,MDV,2021,-0.4239793
9835,MDV,2022,-0.2942881
9836,NPL,1956,-0.2639699
9837,NPL,1957,-0.4117187
9838,NPL,1958,-0.5080695
9839,NPL,1959,-0.9521315
9840,NPL,1960,-0.5047205
9841,NPL,1961,-0.5648861
9842,NPL,1962,-0.0436872
9843,NPL,1963,0.04252106
9844,NPL,1965,-0.1675851
9845,NPL,1966,-0.4496344
9846,NPL,1967,-0.1756768
9847,NPL,1968,-0.375019
9848,NPL,1969,-0.1832673
9849,NPL,1970,0.04164647
9850,NPL,1971,0.1719682
9851,NPL,1972,0.4424438
9852,NPL,1973,0.2185601
9853,NPL,1974,0.4053517
9854,NPL,1975,0.2952592
9855,NPL,1976,0.1422111
9856,NPL,1977,0.1364297
9857,NPL,1978,0.4869588
9858,NPL,1979,0.2818633
9859,NPL,1980,0.1398073
